,,,Í–ËŸ⁄ ‚‹ŸŸ‘,“Ÿ‹,ﬁ”Ÿ‡Í ﬁÁ’Ë,‚ŸË ﬁ“’ËŸ› —ŸÈË–‹,ﬁÁÊ’‚,ﬁ“”Ë,ﬁÊ— ﬁÈ‰◊ÍŸ,·ÿÿ’· ‚‹ŸŸ‘,Í–ËŸ⁄ Ë–Ÿ’ﬂ ‚‹ŸŸ‘,ﬁ·' ÿŸ·‘,‘ÈÍŸŸ€’Í ”ÍŸÍ,Í’–Ë,
,,,12/19/2023,1,New Jersey,Bet Shemesh,,Female,Child,Ezrah Yelid Hul (katin/minor),9/26/2023,LY28,Frum,,
,,,12/19/2023,81,,Kibbutz Shoresh,Accountant,Female,Widowed,Oleh,9/13/2023,LY28,Orthodox,,
,,,12/19/2023,56,Arizona,Jerusalem,Management,Female,Single,Oleh,7/25/2023,LY28,Conservative,,
,,,12/19/2023,61,Illinois,Jerusalem,Dental Hygienist,Female,Divorced,Oleh,9/19/2023,LY28,Modern Orthodox,,
,,,12/19/2023,19,New Jersey,Moledet,Student,Male,Single,Oleh,7/12/2023,LY28,Orthodox,Diploma/GED,
,,,12/19/2023,23,Connecticut,Nes Tziona,Operations,Male,Single,Oleh,7/11/2023,LY28,Modern Orthodox,,
,,,12/19/2023,27,Colorado,Tel Aviv-Yafo,Video Editor,Male,Single,Oleh,8/10/2023,LY28,Other,,
,,,12/19/2023,19,Maryland,Sde Eliyahu,Student,Female,Single,Oleh,11/2/2023,LY28,Modern Orthodox,,
,,,12/19/2023,26,New York,Tel Aviv-Yafo,Software Engineer,Male,Single,Oleh,7/19/2023,LY28,Traditional,Masters Degree,
,,,12/19/2023,54,New York,Tel Aviv-Yafo,Dentist,Male,Married,Ezrach Oleh,8/8/2023,LY28,Modern Orthodox,Bachelors Degree,
,,,12/19/2023,26,New York,Tel Aviv-Yafo,Customer Success Management,Female,Single,Oleh,9/5/2023,LY28,Traditional,,
,,,12/19/2023,40,California,Jerusalem,Physical Therapist,Female,Married,Oleh,10/24/2023,LY28,Modern Orthodox,,
,,,12/19/2023,54,California,Jerusalem,Pharmaceuticals,Male,Married,Oleh,10/24/2023,LY28,Modern Orthodox,Masters Degree,
,,,12/19/2023,76,,Rehovot,Sales,Male,Married,Oleh,8/23/2023,LY28,Modern Orthodox,,
,,,12/19/2023,76,Pennsylvania,Modi'in-Maccabim-Re'ut,Editor/Proofreader,Female,Widowed,Oleh,9/26/2023,LY28,Non-Affiliated,,
,,,12/19/2023,18,,Moledet,Administration,Male,Single,Ezrach Oleh,12/5/2023,LY28,Conservative,,
,,,12/19/2023,26,,Tel Aviv-Yafo,,Female,Single,,,,Traditional,,
,,,12/20/2023,44,,Jerusalem,,Male,Divorced,,,,Frum,,
,,,12/20/2023,18,Ontario,Moledet,Student,Female,Single,Ezrach Oleh,11/24/2023,LY28,Traditional,,
,,,12/20/2023,28,New York,Jerusalem,Accountant,Female,Single,,,,Frum,Bachelors Degree,
,,,12/20/2023,21,,Jerusalem,,Female,Single,,,,Frum,,
,,,12/20/2023,19,,Jerusalem,Writer - Content,Female,Single,,,,Frum,,
,,,12/20/2023,48,,Jerusalem,,Female,Married,,,,Orthodox,,
,,,12/20/2023,22,,Jerusalem,,Female,Married,,,,Orthodox,,
,,,12/20/2023,20,New York,Herzliya,,Female,Single,,,,Modern Orthodox,,
,,,12/20/2023,45,,Jerusalem,,Male,Married,,,,Yeshivish,,
,,,12/20/2023,19,,Jerusalem,,Female,Single,,,,Yeshivish,,
,,,12/20/2023,19,,Jerusalem,,Female,Single,,,,Yeshivish,,
,,,12/20/2023,19,,Jerusalem,,Female,Single,,,,Yeshivish,,
,,,12/20/2023,19,,Jerusalem,,Female,Single,,,,Yeshivish,,
,,,12/20/2023,19,,Jerusalem,,Female,Single,,,,Yeshivish,,
,,,12/20/2023,18,,Jerusalem,,Female,Single,,,,Yeshivish,,
,,,12/20/2023,20,,Jerusalem,Student,Female,Single,,,,Yeshivish,,
,,,12/20/2023,39,,Jerusalem,,Male,Married,,,,Orthodox,,
,,,12/20/2023,23,Georgia,Jerusalem,,Female,Single,,,,Modern Orthodox,,
,,,12/20/2023,21,,Jerusalem,,Female,Married,,,,Chasidish,,
,,,12/20/2023,20,,Jerusalem,,Female,Single,,,,Modern Orthodox,,
,,,12/20/2023,19,,Jerusalem,,Female,Married,,,,Frum,,
,,,12/21/2023,18,Texas,Jerusalem,Academia,Male,Single,Oleh,12/7/2023,AA8015/LY316,Orthodox,Other,
,,,12/21/2023,20,,Jerusalem,Student,Female,Single,,,,Frum,,
,,,12/24/2023,40,New York,Jerusalem,Education Other,Female,Divorced,,,,Orthodox,Bachelors Degree,
,,,12/24/2023,24,California,Jerusalem,Artist,Male,Single,,,,Modern Orthodox,,
,,,12/25/2023,54,Massachusetts,Tel Aviv-Yafo,Software Architect,Female,Divorced,Oleh,12/27/2022,LY16,Conservative,Masters Degree,
,,,12/25/2023,19,Pennsylvania,Yagur,Sales - Retail,Male,Single,Ezrach Oleh,11/16/2023,LY316,Conservative,,
,,,12/26/2023,19,New Jersey,Sde Eliyahu,Student,Female,Single,,,,Modern Orthodox,Other,
,,,12/26/2023,21,,Jerusalem,,Female,Married,,,,Frum,,
,,,12/27/2023,30,Pennsylvania,Bet Shemesh,Paramedic,Male,Single,,,,Orthodox,,
,,,12/27/2023,9,,Jerusalem,,Male,Child,,,,Yeshivish,,
,,,12/27/2023,5,,Jerusalem,,Male,Child,,,,Yeshivish,,
,,,12/27/2023,7,,Jerusalem,,Female,Child,,,,Yeshivish,,
,,,12/27/2023,35,,Jerusalem,,Male,Married,,,,Yeshivish,,
,,,12/27/2023,30,New York,Nofim,Entrepreneur,Male,Single,,1/20/2021,,Other,,
,,,12/27/2023,27,,Bat Ayin,,Male,Single,,,,Frum,,
,,,12/27/2023,21,New York,Jerusalem,Army,Female,Single,,,,Modern Orthodox,,
,,,12/27/2023,24,New York,Jerusalem,Student,Female,Married,,,,Chasidish,,
,,,12/27/2023,23,New York,Jerusalem,Musician,Male,Single,,,,Orthodox,Other,
,,,12/27/2023,25,New York,Jerusalem,Sales,Male,Single,,,,Modern Orthodox,,
,,,12/27/2023,21,New Jersey,Jerusalem,,Male,Child,,,,Orthodox,,
,,,12/27/2023,22,New Jersey,Herzliya,,Female,Married,,,,Modern Orthodox,,
,,,12/27/2023,29,Maryland,Jerusalem,Business,Male,Single,,,,Orthodox,,
,,,12/27/2023,23,New Jersey,Jerusalem,Student,Male,Single,,,,Frum,,
,,,12/27/2023,20,New York,Tel Mond,Student,Male,Single,,,,Reform,High School,
,,,12/27/2023,21,Ontario,Jerusalem,,Male,Single,,,,Modern Orthodox,High School,
,,,12/27/2023,22,California,Bet Shemesh,Student,Male,Single,,,,Modern Orthodox,High School,
,,,12/27/2023,37,,Jerusalem,,Female,Married,,,,Orthodox,,
,,,12/27/2023,21,New Jersey,Herzliya,,Female,Single,,,,Modern Orthodox,High School,
,,,12/27/2023,24,,Jerusalem,Other,Female,Single,,,,Chabad,,
,,,12/27/2023,31,,Bat Ayin,Administration,Female,Single,,,,Frum,,
,,,12/27/2023,21,New York,Bet Shemesh,Army,Male,Single,,,,Modern Orthodox,,
,,,12/27/2023,66,Florida,Jerusalem,IT,Male,Divorced,,,,Modern Orthodox,,
,,,12/27/2023,22,New Jersey,Jerusalem,,Male,Single,,,,Modern Orthodox,,
,,,12/27/2023,32,,Jerusalem,,Male,Married,,,,Frum,,
,,,12/27/2023,47,New Jersey,Efrat,Physician,Female,Married,,,,Modern Orthodox,,
,,,12/27/2023,15,New Jersey,Efrat,,Female,Child,,,,Modern Orthodox,,
,,,12/27/2023,13,New Jersey,Efrat,,Female,Child,,,,Modern Orthodox,,
,,,12/27/2023,11,New Jersey,Efrat,,Female,Child,,,,Modern Orthodox,,
,,,12/27/2023,9,New Jersey,Efrat,,Male,Child,,,,Modern Orthodox,,
,,,12/27/2023,24,New York,Jerusalem,ABA specialist,Female,Married,,,,Frum,Other,
,,,12/27/2023,25,California,Jerusalem,Social Work,Female,Single,,,,Orthodox,,
,,,12/27/2023,54,New Jersey,Netanya,Education Administration,Female,Divorced,,,,Modern Orthodox,Masters Degree,
,,,12/27/2023,28,British Columbia,Be'er Sheva,Medical Student,Male,Single,,,,Orthodox,,
,,,12/27/2023,31,New Jersey,Haifa,Speech Therapist/Pathologist,Female,Married,,,,Modern Orthodox,Masters Degree,
,,,12/27/2023,24,,Tel Aviv-Yafo,,Female,Single,,,,Reform,,
,,,12/27/2023,37,,Bet Shemesh,,,Married,,,,,,
,,,12/27/2023,68,Illinois,Bet Shemesh,Professor,Female,Married,,6/20/2023,,Modern Orthodox,Diploma/GED,
,,,12/27/2023,20,New York,Ramat Beit Shemesh,Student,Female,Married,,,,Orthodox,,
,,,12/27/2023,24,North Carolina,Haifa,,Female,Single,,,,Chabad,,
,,,12/27/2023,0,,Bet Shemesh,,Male,Child,,,,Frum,,
,,,12/27/2023,28,,Bet Shemesh,Education Other,Female,Married,,,,Frum,Other,
,,,12/27/2023,29,,Bet Shemesh,Research,Male,Married,,,,Frum,,
,,,12/27/2023,4,,Bet Shemesh,,Male,Child,,,,Frum,,
,,,12/27/2023,2,,Bet Shemesh,,Female,Child,,,,Frum,,
,,,12/27/2023,42,,Jerusalem,Education - Special,Female,Married,,,,Frum,,
,,,12/27/2023,23,New York,Bet Shemesh,Student,Female,Married,,7/5/2023,,Modern Orthodox,,
,,,12/27/2023,39,,Giv'at Ze'ev,Education - Early Childhood,Female,Married,,,,Yeshivish,Diploma/GED,
,,,12/27/2023,15,,Giv'at Ze'ev,,Female,Child,,,,Yeshivish,,
,,,12/27/2023,9,,Giv'at Ze'ev,,Female,Child,,,,Yeshivish,,
,,,12/27/2023,1,,Giv'at Ze'ev,,Female,Child,,,,Yeshivish,,
,,,12/27/2023,16,,Giv'at Ze'ev,,Female,Child,,,,Yeshivish,,
,,,12/27/2023,1,,Giv'at Ze'ev,,Female,Child,,,,Yeshivish,,
,,,12/27/2023,20,,Jerusalem,,Female,Single,,,,Modern Orthodox,,
,,,12/27/2023,18,Connecticut,Jerusalem,Student,Female,Single,,,,Modern Orthodox,,
,,,12/27/2023,20,,Jerusalem,,Female,Single,,,,Chasidish,,
,,,12/27/2023,33,,Jerusalem,,Male,Married,,,,Frum,,
,,,12/27/2023,29,Florida,Ramat Gan,Hi Tech General,Female,Single,,,,Conservative,Bachelors Degree,
,,,12/27/2023,20,Connecticut,Sde Eliyahu,Student,Male,Single,,,,Modern Orthodox,Diploma/GED,
,,,12/27/2023,20,California,Jerusalem,Student,Female,Single,,,,Orthodox,,
,,,12/27/2023,59,,Giv'at Ze'ev,Medical Secretary,Female,Married,,,,Yeshivish,,
,,,12/27/2023,17,,Giv'at Ze'ev,,Female,Child,,,,Yeshivish,,
,,,12/27/2023,41,,Ramat Gan,,Male,Married,,,,Yeshivish,,
,,,12/27/2023,19,Maryland,Migdal Oz,Lifeguard,Female,Single,,,,Modern Orthodox,,
,,,12/27/2023,20,New Jersey,Jerusalem,Student,Male,Single,,,,Modern Orthodox,,
,,,12/27/2023,28,Illinois,Tel Aviv-Yafo,Business,Female,Married,,,,Conservative,,
,,,12/27/2023,25,,Jerusalem,,Female,Single,,,,Traditional,,
,,,12/27/2023,13,,Jerusalem,,Female,Child,,,,Conservative,,
,,,12/27/2023,44,,Jerusalem,,Male,Married,,,,Conservative,,
,,,12/27/2023,11,,Jerusalem,,Male,Child,,,,Conservative,,
,,,12/27/2023,9,,Jerusalem,,Female,Child,,,,Conservative,,
,,,12/27/2023,26,,Rishon LeTsiyon,,Female,Single,,,,Modern Orthodox,,
,,,12/27/2023,24,New Jersey,Betar Illit,ABA specialist,Female,Married,,,,Frum,Diploma/GED,
,,,12/27/2023,21,,Jerusalem,Software Engineer,Female,Married,,,,Yeshivish,,
,,,12/27/2023,21,,Herzliya,,Male,Single,,,,Modern Orthodox,,
,,,12/27/2023,20,Florida,Tel Aviv-Yafo,Other,Female,Single,,8/21/2023,,Orthodox,,
,,,12/27/2023,25,California,Bat Yam,,Female,Single,,,,Reform,,
,,,12/27/2023,22,,Tel Aviv-Yafo,,Female,Single,,,,Modern Orthodox,,
,,,12/27/2023,45,,Jerusalem,Student,Male,Married,,,,Yeshivish,,
,,,12/27/2023,19,,Bet Shemesh,,Female,Single,,,,Orthodox,,
,,,12/27/2023,80,IL,Jerusalem,,Male,Single,,,,Yeshivish,,
,,,12/27/2023,28,,Jerusalem,,Male,Married,,,,Chasidish,,
,,,12/27/2023,34,,Giv'at Ze'ev,Student,Male,Married,,,,Yeshivish,,
,,,12/27/2023,26,,Netanya,Musician,Male,Single,,,,Modern Orthodox,,
,,,12/27/2023,22,,Kiryat Ye'arim,,Female,Married,,,,Yeshivish,,
,,,12/27/2023,28,,Kiryat Ye'arim,,Male,Married,,,,Yeshivish,,
,,,12/27/2023,0,,Kiryat Ye'arim,,Female,Child,,,,Yeshivish,,
,,,12/27/2023,3,,Betar Illit,,Female,Child,,,,Chasidish,,
,,,12/27/2023,0,,Betar Illit,,Male,Child,,,,Chasidish,,
,,,12/27/2023,15,,Betar Illit,,Male,Child,,,,Chasidish,,
,,,12/27/2023,37,,Betar Illit,Secretary,Female,Married,,,,Chasidish,,
,,,12/27/2023,12,,Betar Illit,,Male,Child,,,,Chasidish,,
,,,12/27/2023,10,,Betar Illit,,Female,Child,,,,Chasidish,,
,,,12/27/2023,7,,Betar Illit,,Male,Child,,,,Chasidish,,
,,,12/27/2023,24,,Jerusalem,Manicurist,Female,Married,,,,Orthodox,,
,,,12/27/2023,34,,Giv'at Ze'ev,Education Other,Female,Married,,,,Frum,,
,,,12/27/2023,12,,Giv'at Ze'ev,,Male,Child,,,,Frum,,
,,,12/27/2023,11,,Giv'at Ze'ev,,Male,Child,,,,Frum,,
,,,12/27/2023,9,,Giv'at Ze'ev,,Female,Child,,,,Frum,,
,,,12/27/2023,7,,Giv'at Ze'ev,,Male,Child,,,,Frum,,
,,,12/27/2023,4,,Giv'at Ze'ev,,Male,Child,,,,Frum,,
,,,12/27/2023,20,,Herzliya,,Female,Single,,,,Modern Orthodox,,
,,,12/27/2023,20,,Jerusalem,,Male,Single,,,,Chasidish,,
,,,12/27/2023,23,California,Tel Aviv-Yafo,Unemployed,Male,Single,,,,Modern Orthodox,,
,,,12/27/2023,23,California,Jerusalem,Social Work,Male,Married,,,,Frum,,
,,,12/27/2023,44,,Jerusalem,,Male,Married,,,,Yeshivish,,
,,,12/27/2023,24,TN,Tel Aviv-Yafo,Journalism,Female,Single,,,,Reform,,
,,,12/27/2023,27,,,Jewish Education,Male,Married,,,,Yeshivish,Other,
,,,12/27/2023,20,New York,Jerusalem,,Female,Single,,,,Modern Orthodox,,
,,,12/27/2023,26,,Jerusalem,,Female,Single,,,,Modern Orthodox,,
,,,12/27/2023,26,,Jerusalem,,Male,Married,,,,Orthodox,,
,,,12/27/2023,21,,Jerusalem,,Female,Single,,,,Yeshivish,,
,,,12/27/2023,18,,Jerusalem,,Female,Single,,,,Frum,,
,,,12/27/2023,18,,Kiryat Ye'arim,,Female,Single,,,,Frum,,
,,,12/27/2023,32,Ontario,Tel Aviv-Yafo,Marketing,Female,Single,,,,Non-Affiliated,Masters Degree,
,,,12/27/2023,0,,Tel Aviv-Yafo,,Female,Child,,,,Modern Orthodox,,
,,,12/27/2023,35,,Tel Aviv-Yafo,Actor,Female,Married,Temporary Resident,,,Modern Orthodox,,
,,,12/27/2023,42,New York,Tel Aviv-Yafo,,Male,Single,,,,Frum,,
,,,12/27/2023,22,New York,Kiryat Gat,Sofer,Male,Engaged,,,,Chabad,,
,,,12/27/2023,21,,Ashdod,,Female,Married,,,,Chasidish,,
,,,12/27/2023,18,Ontario,Jerusalem,Student,Female,Single,,,,Modern Orthodox,High School,
,,,12/28/2023,25,New York,Tel Aviv-Yafo,Nurse,Female,Single,Ezrach Oleh,10/18/2023,LY02,Modern Orthodox,,
,,,12/28/2023,77,New York,Modi'in-Maccabim-Re'ut,Academia,Female,Married,Oleh,8/31/2023,LY02,Modern Orthodox,Masters Degree,
,,,12/28/2023,79,New York,Modi'in-Maccabim-Re'ut,Business,Male,Married,Oleh,8/31/2023,LY02,Modern Orthodox,,
,,,12/28/2023,72,New York,Zikhron Ya'akov,Retirement,Female,Widowed,Oleh,9/27/2023,LY02,Modern Orthodox,,
,,,12/28/2023,87,Pennsylvania,Qatsrin,Engineer - Industrial,Male,Married,Oleh,12/22/2022,LY02,Non-Affiliated,,
,,,12/28/2023,0,New York,Jerusalem,,Male,Child,Oleh,7/5/2023,LY02,Frum,,
,,,12/28/2023,3,New York,Jerusalem,,Female,Child,Oleh,7/5/2023,LY02,Frum,,
,,,12/28/2023,39,New York,Jerusalem,Education - High School,Male,Married,Oleh,7/5/2023,LY02,Frum,Masters Degree,
,,,12/28/2023,33,New York,Jerusalem,Physician,Female,Married,Oleh,7/5/2023,LY02,Frum,MD,
,,,12/28/2023,2,New York,Jerusalem,,Female,Child,Oleh,7/5/2023,LY02,Frum,,
,,,12/28/2023,42,New York,Jerusalem,Business,Female,Married,Oleh,9/6/2023,LY02,Modern Orthodox,,
,,,12/28/2023,59,California,Ra'anana,CEO,Male,Married,Oleh,2/14/2023,LY06,Orthodox,,
,,,12/28/2023,22,California,Herzliya,Student,Male,Single,Oleh,11/3/2023,LY06,Conservative,,
,,,12/28/2023,57,Florida,Haifa,Chemist,Male,Married,Oleh,11/6/2022,LY18,Other,,
,,,12/28/2023,59,Florida,Haifa,Chemist,Female,Married,Oleh,11/6/2022,LY18,Other,,
,,,12/28/2023,26,Florida,Haifa,Education - Tutor,Male,Single,Oleh,9/22/2022,LY18,Other,,
,,,12/28/2023,72,California,Haifa,IT Technical Support,Male,Divorced,Oleh,6/27/2023,LY06,Modern Orthodox,,
,,,12/28/2023,73,Ontario,Haifa,Retirement,Male,Divorced,Oleh,5/23/2023,LY02,Liberal,Masters Degree,
,,,12/28/2023,65,Maryland,Jerusalem,Retirement,Male,Divorced,Oleh,10/4/2023,LY18,Non-Affiliated,,
,,,12/28/2023,74,California,Pardes Hanna-Karkur,Bookkeeper,Female,Widowed,Oleh,3/9/2023,LY18,Liberal,Diploma/GED,
,,,12/28/2023,18,Florida,Tirat Carmel,Student,Female,Single,Katin Chozer,12/7/2023,LY18,Traditional,,
,,,12/28/2023,23,New Jersey,Sde Eliyahu,Finance,Male,Single,Oleh,8/24/2023,LY02,Modern Orthodox,Diploma/GED,
,,,12/28/2023,72,New York,Jerusalem,Physician,Male,Married,Oleh,9/12/2023,LY02,Modern Orthodox,Bachelors Degree,
,,,12/28/2023,69,New York,Jerusalem,Dancer,Female,Married,Oleh,9/12/2023,LY02,Modern Orthodox,Diploma/GED,
,,,12/28/2023,28,District of Columbia,Tel Aviv-Yafo,Marketing,Male,Single,Oleh,9/5/2023,LY02,Reform,,
,,,12/28/2023,28,,Jerusalem,,Female,Married,,,,Frum,,
,,,12/28/2023,28,Florida,Tel Aviv-Yafo,Product Manager,Male,Single,Katin Chozer,10/26/2023,LY18,Traditional,,
,,,12/28/2023,18,,Jerusalem,Student,Female,Single,,,,Frum,Diploma/GED,
,,,12/28/2023,24,,Poriya Kfar Avoda,,Male,Single,,,,Conservative,,
,,,12/29/2023,53,New York,Jerusalem,Nurse,Female,Divorced,Oleh Miyom Shuvo,11/14/2023,LY24,Conservative,,
,,,12/29/2023,60,California,Tel Aviv-Yafo,Artist,Male,Married,Oleh,11/22/2023,LY06,Traditional,Masters Degree,
,,,12/29/2023,28,New York,Ramat Gan,,Female,Single,,,,Liberal,,
,,,12/31/2023,66,Maryland,Bet Shemesh,Education - Early Childhood,Female,Married,Oleh,8/10/2023,,Orthodox,,
,,,12/31/2023,33,,Jerusalem,,Male,Married,,,,Orthodox,,
,,,12/31/2023,28,California,Jerusalem,,Female,Single,,,,Modern Orthodox,,
,,,12/31/2023,14,,Modi'in Ilit,,Female,Child,,,,Frum,,
,,,12/31/2023,36,,Modi'in Ilit,Software Engineer,Female,Married,,,,Frum,,
,,,12/31/2023,39,,Modi'in Ilit,Education - Tutor,Male,Married,,,,Frum,,
,,,12/31/2023,12,,Modi'in Ilit,,Male,Child,,,,Frum,,
,,,12/31/2023,8,,Modi'in Ilit,,Female,Child,,,,Frum,,
,,,12/31/2023,5,,Modi'in Ilit,,Female,Child,,,,Frum,,
,,,12/31/2023,3,,Modi'in Ilit,,Male,Child,,,,Frum,,
,,,12/31/2023,20,New Jersey,Moledet,Student,Female,Single,,,,Modern Orthodox,,
,,,12/31/2023,32,NJ,Jerusalem,Education - Early Childhood,Female,Divorced,,,,Modern Orthodox,,
,,,12/31/2023,21,New York,Jerusalem,,Male,Married,,,,Orthodox,,
,,,12/31/2023,28,,Jerusalem,,Female,Single,,,,Frum,,
,,,12/31/2023,18,New York,Betar Illit,,Female,Single,,,,Frum,,
,,,1/1/2024,29,New Jersey,Jerusalem,,Male,Married,,,,Ultra Orthodox,,
,,,1/1/2024,28,,Tel Aviv-Yafo,,Male,Single,,,,Modern Orthodox,,
,,,1/1/2024,52,New York,Gvaot Eden,Education - Tutor,Female,Married,Oleh,11/2/2023,LY02,Orthodox,Masters Degree,
,,,1/2/2024,18,New Jersey,Jerusalem,Student,Female,Single,,,,Frum,,
,,,1/2/2024,19,New York,Sde Eliyahu,Student,Male,Single,Ezrach Oleh,12/13/2023,LY04,Conservative,,
,,,1/2/2024,18,New York,Moledet,Student,Male,Single,Ezrach Oleh,12/13/2023,LY04,Conservative,,
,,,1/3/2024,96,Ontario,Jerusalem,Retirement,Male,Widowed,Oleh Miyom Shuvo,7/11/2023,LY28,Conservative,Masters Degree,
,,,1/3/2024,27,Indiana,Jerusalem,Education - Elementary,Female,Single,,,,Frum,,
,,,1/4/2024,70,New Hampshire,Jerusalem,Sales,Male,Married,Oleh,5/16/2023,LY08,Conservative,,
,,,1/4/2024,78,New York,Rishon LeTsiyon,Engineer - Electrical,Male,Married,Oleh,1/13/2023,LY08,Modern Orthodox,Masters Degree,
,,,1/4/2024,78,New York,Rishon LeTsiyon,Mathematician,Female,Married,Oleh,1/13/2023,LY08,Modern Orthodox,,
,,,1/4/2024,22,Maryland,Sde Eliyahu,Physicist,Male,Single,Ezrach Oleh,11/27/2023,LY08,Modern Orthodox,,
,,,1/4/2024,20,New Jersey,Moledet,Student,Female,Single,Oleh,11/21/2023,LY08,Masorti,,
,,,1/4/2024,26,Georgia,Jerusalem,Student,Female,Single,Oleh,9/7/2023,LY08,Modern Orthodox,,
,,,1/4/2024,23,New York,Tel Aviv-Yafo,Engineer - Biomedical,Female,Single,Oleh,7/3/2023,LY08,Conservative,,
,,,1/4/2024,22,Maryland,Jerusalem,Student,Female,Divorced,Oleh,11/29/2023,LY08,Modern Orthodox,,
,,,1/4/2024,26,Texas,Zikhron Ya'akov,Waiter,Male,Divorced,Oleh,11/14/2023,LY08,Masorti,,
,,,1/4/2024,19,Georgia,Moledet,Unemployed,Male,Single,Oleh,11/30/2023,LY08,Modern Orthodox,Diploma/GED,
,,,1/4/2024,19,Nebraska,Moledet,Army,Male,Single,Oleh,10/26/2023,LY08,Conservative,,
,,,1/4/2024,22,Texas,Moledet,Student,Male,Single,Katin Chozer,12/12/2023,LY08,Reform,,
,,,1/7/2024,48,Ontario,Tel Aviv-Yafo,Lawyer,Male,Single,Ezrach Oleh,12/9/2020,,Modern Orthodox,,
,,,1/7/2024,72,British Columbia,Ashdod,Engineer - Civil,Male,Married,Oleh,1/17/2023,LY612,Orthodox,,
,,,1/7/2024,73,British Columbia,Ashdod,Accountant,Female,Married,Oleh,1/17/2023,LY612,Orthodox,,
,,,1/8/2024,27,Florida,Eilat,Engineer - Civil,Male,Single,,,,Liberal,,
,,,1/8/2024,47,,Tel Aviv-Yafo,Research,Male,Single,Oleh,7/18/2023,LY16,Modern Orthodox,Doctorate Degree,
,,,1/8/2024,19,Pennsylvania,Moledet,Waiter,Female,Single,Ezrach Oleh,12/14/2023,LY04,Modern Orthodox,,
,,,1/8/2024,29,Ohio,Jerusalem,Nurse Practitioner,Female,Single,,,,Orthodox,Associates Degree,
,,,1/9/2024,55,New Jersey,Ashkelon,Dentist,Male,Married,Oleh,8/4/2022,LY10,Orthodox,,
,,,1/9/2024,55,New Jersey,Ashkelon,Speech Therapist/Pathologist,Female,Married,Oleh,8/4/2022,LY10,Orthodox,Bachelors Degree,
,,,1/9/2024,73,,Giv'atayim,Management Consultant,Female,Widowed,Oleh,5/23/2023,LY10,Masorti,,
,,,1/9/2024,40,Ontario,Modi'in-Maccabim-Re'ut,Physician,Female,Single,Katin Chozer,3/19/2023,LY10,Modern Orthodox,MD,
,,,1/9/2024,19,,Kokhav Ya'akov,Student,Male,Single,,,,Modern Orthodox,,
,,,1/9/2024,18,Ohio,Moledet,Food Services,Male,Single,Oleh,11/14/2023,LY10,Modern Orthodox,Diploma/GED,
,,,1/9/2024,19,Colorado,Nordiyya,Student,Female,Single,Ezrach Oleh,12/5/2023,LY10,Conservative,,
,,,1/9/2024,53,,Jerusalem,,Female,Divorced,,,,Modern Orthodox,,
,,,1/9/2024,21,New Jersey,Jerusalem,Sherut Leumi,Female,Single,Katin Chozer,12/5/2023,LY10,Traditional,,
,,,1/10/2024,43,Florida,Netanya,Homemaker,Female,Married,,6/22/2023,,Orthodox,,
,,,1/10/2024,26,Florida,Jerusalem,Engineer - Mechanical,Female,Single,Oleh,9/18/2023,LY18,Modern Orthodox,,
,,,1/10/2024,1,Ontario,Karmiel,,,Child,Oleh,6/27/2023,LY02,Orthodox,,
,,,1/10/2024,10,Ontario,Karmiel,,Male,Child,Oleh,6/27/2023,LY02,Orthodox,,
,,,1/10/2024,38,Ontario,Karmiel,Accountant,Male,Married,Oleh,6/27/2023,LY02,Orthodox,,
,,,1/10/2024,33,Ontario,Karmiel,Customer Success Management,Female,Married,Oleh,6/27/2023,LY02,Orthodox,,
,,,1/10/2024,7,Ontario,Karmiel,,Female,Child,Oleh,6/27/2023,LY02,Orthodox,,
,,,1/10/2024,4,Ontario,Karmiel,,Female,Child,Oleh,6/27/2023,LY02,Orthodox,,
,,,1/10/2024,18,Massachusetts,Moledet,Student,Female,Single,Katin Chozer,12/5/2023,LY16,Non-Affiliated,,
,,,1/11/2024,23,New York,Jerusalem,Emergency Services,Male,Single,,,,Orthodox,Diploma/GED,
,,,1/11/2024,23,Massachusetts,Tel Aviv-Yafo,Self Employed/Small Business,Female,Single,,,,Non-Affiliated,,
,,,1/15/2024,29,New Jersey,Netanya,Law,Male,Married,,,,Modern Orthodox,,
,,,1/15/2024,31,Florida,Jerusalem,Lawyer,Male,Married,,,,Frum,Masters Degree,
,,,1/15/2024,19,Illinois,Tel Aviv-Yafo,Student,Female,Single,Oleh,9/21/2023,LY26,Reform,,
,,,1/15/2024,19,New York,Jerusalem,Student,Male,Single,Ezrach Oleh,11/16/2023,LY26,Modern Orthodox,,
,,,1/15/2024,20,Ontario,Jerusalem,Student,Male,Single,Oleh,11/8/2023,LY26,Conservative,,
,,,1/15/2024,35,,Modi'in-Maccabim-Re'ut,,Female,Married,,,,Orthodox,,
,,,1/15/2024,13,,Modi'in-Maccabim-Re'ut,,Male,Child,,,,Orthodox,,
,,,1/15/2024,11,,Modi'in-Maccabim-Re'ut,,Male,Child,,,,Orthodox,,
,,,1/15/2024,9,,Modi'in-Maccabim-Re'ut,,Female,Child,,,,Orthodox,,
,,,1/16/2024,14,Georgia,Tsfat,,Female,Child,,7/9/2019,,Orthodox,,
,,,1/16/2024,40,Georgia,Tsfat,Social Work,Female,Married,,7/9/2019,,Orthodox,,
,,,1/16/2024,12,Georgia,Tsfat,,Male,Child,,7/9/2019,,Orthodox,,
